site_idx,site_kind,site_keys,n_neurons,metric_name,n_exact_ties,uniqueness_prob_exact,n_tie_groups,equivalent_orderings,n_approx_ties_1e-07,uniqueness_prob_1e-07,n_approx_ties_1e-05,uniqueness_prob_1e-05,n_approx_ties_0.001,uniqueness_prob_0.001,model_name
7,llama_mlp,"['model.layers.3.mlp.gate_proj.weight', 'model.layers.3.mlp.up_proj.weight']",8960,bias_value,18,0.9979910714285715,9,512.0,8244,0.07991071428571428,8244,0.07991071428571428,8244,0.07991071428571428,qwen2.5-1.5b
8,llama_attn,"['model.layers.4.self_attn.q_proj.weight', 'model.layers.4.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
9,llama_mlp,"['model.layers.4.mlp.gate_proj.weight', 'model.layers.4.mlp.up_proj.weight']",8960,bias_value,14,0.9984375,7,128.0,8445,0.0574776785714286,8445,0.0574776785714286,8445,0.0574776785714286,qwen2.5-1.5b
10,llama_attn,"['model.layers.5.self_attn.q_proj.weight', 'model.layers.5.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
11,llama_mlp,"['model.layers.5.mlp.gate_proj.weight', 'model.layers.5.mlp.up_proj.weight']",8960,bias_value,12,0.9986607142857142,6,64.0,8228,0.08169642857142856,8228,0.08169642857142856,8228,0.08169642857142856,qwen2.5-1.5b
12,llama_attn,"['model.layers.6.self_attn.q_proj.weight', 'model.layers.6.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
13,llama_mlp,"['model.layers.6.mlp.gate_proj.weight', 'model.layers.6.mlp.up_proj.weight']",8960,bias_value,24,0.9973214285714286,12,4096.0,8350,0.0680803571428571,8350,0.0680803571428571,8350,0.0680803571428571,qwen2.5-1.5b
14,llama_attn,"['model.layers.7.self_attn.q_proj.weight', 'model.layers.7.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
15,llama_mlp,"['model.layers.7.mlp.gate_proj.weight', 'model.layers.7.mlp.up_proj.weight']",8960,bias_value,36,0.9959821428571428,18,262144.0,8238,0.08058035714285716,8238,0.08058035714285716,8238,0.08058035714285716,qwen2.5-1.5b
16,llama_attn,"['model.layers.8.self_attn.q_proj.weight', 'model.layers.8.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
17,llama_mlp,"['model.layers.8.mlp.gate_proj.weight', 'model.layers.8.mlp.up_proj.weight']",8960,bias_value,18,0.9979910714285715,9,512.0,8274,0.07656249999999998,8274,0.07656249999999998,8274,0.07656249999999998,qwen2.5-1.5b
18,llama_attn,"['model.layers.9.self_attn.q_proj.weight', 'model.layers.9.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
19,llama_mlp,"['model.layers.9.mlp.gate_proj.weight', 'model.layers.9.mlp.up_proj.weight']",8960,bias_value,26,0.9970982142857143,13,8192.0,8272,0.07678571428571423,8272,0.07678571428571423,8272,0.07678571428571423,qwen2.5-1.5b
20,llama_attn,"['model.layers.10.self_attn.q_proj.weight', 'model.layers.10.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
21,llama_mlp,"['model.layers.10.mlp.gate_proj.weight', 'model.layers.10.mlp.up_proj.weight']",8960,bias_value,18,0.9979910714285715,9,512.0,8243,0.08002232142857146,8243,0.08002232142857146,8243,0.08002232142857146,qwen2.5-1.5b
22,llama_attn,"['model.layers.11.self_attn.q_proj.weight', 'model.layers.11.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
23,llama_mlp,"['model.layers.11.mlp.gate_proj.weight', 'model.layers.11.mlp.up_proj.weight']",8960,bias_value,12,0.9986607142857142,6,64.0,8124,0.09330357142857137,8124,0.09330357142857137,8124,0.09330357142857137,qwen2.5-1.5b
24,llama_attn,"['model.layers.12.self_attn.q_proj.weight', 'model.layers.12.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
25,llama_mlp,"['model.layers.12.mlp.gate_proj.weight', 'model.layers.12.mlp.up_proj.weight']",8960,bias_value,24,0.9973214285714286,12,4096.0,8154,0.08995535714285718,8154,0.08995535714285718,8154,0.08995535714285718,qwen2.5-1.5b
26,llama_attn,"['model.layers.13.self_attn.q_proj.weight', 'model.layers.13.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
27,llama_mlp,"['model.layers.13.mlp.gate_proj.weight', 'model.layers.13.mlp.up_proj.weight']",8960,bias_value,14,0.9984375,7,128.0,8211,0.08359375000000002,8211,0.08359375000000002,8211,0.08359375000000002,qwen2.5-1.5b
28,llama_attn,"['model.layers.14.self_attn.q_proj.weight', 'model.layers.14.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
29,llama_mlp,"['model.layers.14.mlp.gate_proj.weight', 'model.layers.14.mlp.up_proj.weight']",8960,bias_value,6,0.9993303571428571,3,8.0,8241,0.08024553571428572,8241,0.08024553571428572,8241,0.08024553571428572,qwen2.5-1.5b
30,llama_attn,"['model.layers.15.self_attn.q_proj.weight', 'model.layers.15.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
31,llama_mlp,"['model.layers.15.mlp.gate_proj.weight', 'model.layers.15.mlp.up_proj.weight']",8960,bias_value,14,0.9984375,7,128.0,8098,0.09620535714285716,8098,0.09620535714285716,8098,0.09620535714285716,qwen2.5-1.5b
32,llama_attn,"['model.layers.16.self_attn.q_proj.weight', 'model.layers.16.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
33,llama_mlp,"['model.layers.16.mlp.gate_proj.weight', 'model.layers.16.mlp.up_proj.weight']",8960,bias_value,20,0.9977678571428571,10,1024.0,8192,0.08571428571428574,8192,0.08571428571428574,8192,0.08571428571428574,qwen2.5-1.5b
34,llama_attn,"['model.layers.17.self_attn.q_proj.weight', 'model.layers.17.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
35,llama_mlp,"['model.layers.17.mlp.gate_proj.weight', 'model.layers.17.mlp.up_proj.weight']",8960,bias_value,6,0.9993303571428571,3,8.0,8175,0.0876116071428571,8175,0.0876116071428571,8175,0.0876116071428571,qwen2.5-1.5b
36,llama_attn,"['model.layers.18.self_attn.q_proj.weight', 'model.layers.18.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
37,llama_mlp,"['model.layers.18.mlp.gate_proj.weight', 'model.layers.18.mlp.up_proj.weight']",8960,bias_value,12,0.9986607142857142,6,64.0,8144,0.09107142857142858,8144,0.09107142857142858,8144,0.09107142857142858,qwen2.5-1.5b
38,llama_attn,"['model.layers.19.self_attn.q_proj.weight', 'model.layers.19.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
39,llama_mlp,"['model.layers.19.mlp.gate_proj.weight', 'model.layers.19.mlp.up_proj.weight']",8960,bias_value,14,0.9984375,7,128.0,7982,0.10915178571428574,7982,0.10915178571428574,7982,0.10915178571428574,qwen2.5-1.5b
40,llama_attn,"['model.layers.20.self_attn.q_proj.weight', 'model.layers.20.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
41,llama_mlp,"['model.layers.20.mlp.gate_proj.weight', 'model.layers.20.mlp.up_proj.weight']",8960,bias_value,18,0.9979910714285715,9,512.0,8292,0.07455357142857144,8292,0.07455357142857144,8292,0.07455357142857144,qwen2.5-1.5b
42,llama_attn,"['model.layers.21.self_attn.q_proj.weight', 'model.layers.21.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
43,llama_mlp,"['model.layers.21.mlp.gate_proj.weight', 'model.layers.21.mlp.up_proj.weight']",8960,bias_value,16,0.9982142857142857,8,256.0,8225,0.08203125,8225,0.08203125,8225,0.08203125,qwen2.5-1.5b
44,llama_attn,"['model.layers.22.self_attn.q_proj.weight', 'model.layers.22.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
45,llama_mlp,"['model.layers.22.mlp.gate_proj.weight', 'model.layers.22.mlp.up_proj.weight']",8960,bias_value,10,0.9988839285714286,5,32.0,8159,0.08939732142857137,8159,0.08939732142857137,8159,0.08939732142857137,qwen2.5-1.5b
46,llama_attn,"['model.layers.23.self_attn.q_proj.weight', 'model.layers.23.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
47,llama_mlp,"['model.layers.23.mlp.gate_proj.weight', 'model.layers.23.mlp.up_proj.weight']",8960,bias_value,16,0.9982142857142857,8,256.0,8323,0.07109374999999996,8323,0.07109374999999996,8323,0.07109374999999996,qwen2.5-1.5b
48,llama_attn,"['model.layers.24.self_attn.q_proj.weight', 'model.layers.24.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
49,llama_mlp,"['model.layers.24.mlp.gate_proj.weight', 'model.layers.24.mlp.up_proj.weight']",8960,bias_value,20,0.9977678571428571,10,1024.0,8432,0.05892857142857144,8432,0.05892857142857144,8432,0.05892857142857144,qwen2.5-1.5b
50,llama_attn,"['model.layers.25.self_attn.q_proj.weight', 'model.layers.25.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
51,llama_mlp,"['model.layers.25.mlp.gate_proj.weight', 'model.layers.25.mlp.up_proj.weight']",8960,bias_value,24,0.9973214285714286,12,4096.0,8428,0.059374999999999956,8428,0.059374999999999956,8428,0.059374999999999956,qwen2.5-1.5b
52,llama_attn,"['model.layers.26.self_attn.q_proj.weight', 'model.layers.26.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
53,llama_mlp,"['model.layers.26.mlp.gate_proj.weight', 'model.layers.26.mlp.up_proj.weight']",8960,bias_value,24,0.9973214285714286,12,4096.0,8443,0.05770089285714286,8443,0.05770089285714286,8443,0.05770089285714286,qwen2.5-1.5b
54,llama_attn,"['model.layers.27.self_attn.q_proj.weight', 'model.layers.27.self_attn.k_proj.weight']",2,bias_value,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
55,llama_mlp,"['model.layers.27.mlp.gate_proj.weight', 'model.layers.27.mlp.up_proj.weight']",8960,bias_value,12,0.9986607142857142,6,64.0,8406,0.06183035714285712,8406,0.06183035714285712,8406,0.06183035714285712,qwen2.5-1.5b
0,llama_attn,"['model.layers.0.self_attn.q_proj.weight', 'model.layers.0.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
1,llama_mlp,"['model.layers.0.mlp.gate_proj.weight', 'model.layers.0.mlp.up_proj.weight']",8960,variance,6,0.9993303571428571,3,8.0,7888,0.11964285714285716,8939,0.002343749999999978,8960,0.0,qwen2.5-1.5b
2,llama_attn,"['model.layers.1.self_attn.q_proj.weight', 'model.layers.1.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,qwen2.5-1.5b
3,llama_mlp,"['model.layers.1.mlp.gate_proj.weight', 'model.layers.1.mlp.up_proj.weight']",8960,variance,18,0.9979910714285715,9,512.0,7931,0.11484375000000002,8948,0.001339285714285765,8958,0.00022321428571425717,qwen2.5-1.5b
4,llama_attn,"['model.layers.2.self_attn.q_proj.weight', 'model.layers.2.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
5,llama_mlp,"['model.layers.2.mlp.gate_proj.weight', 'model.layers.2.mlp.up_proj.weight']",8960,variance,18,0.9979910714285715,9,512.0,7908,0.11741071428571426,8945,0.0016741071428570953,8959,0.0001116071428571841,qwen2.5-1.5b
6,llama_attn,"['model.layers.3.self_attn.q_proj.weight', 'model.layers.3.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
7,llama_mlp,"['model.layers.3.mlp.gate_proj.weight', 'model.layers.3.mlp.up_proj.weight']",8960,variance,6,0.9993303571428571,3,8.0,7633,0.14810267857142856,8948,0.001339285714285765,8960,0.0,qwen2.5-1.5b
8,llama_attn,"['model.layers.4.self_attn.q_proj.weight', 'model.layers.4.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
9,llama_mlp,"['model.layers.4.mlp.gate_proj.weight', 'model.layers.4.mlp.up_proj.weight']",8960,variance,4,0.9995535714285714,2,4.0,7675,0.1434151785714286,8944,0.0017857142857142794,8960,0.0,qwen2.5-1.5b
10,llama_attn,"['model.layers.5.self_attn.q_proj.weight', 'model.layers.5.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
11,llama_mlp,"['model.layers.5.mlp.gate_proj.weight', 'model.layers.5.mlp.up_proj.weight']",8960,variance,8,0.9991071428571429,4,16.0,7884,0.12008928571428568,8946,0.0015625000000000222,8960,0.0,qwen2.5-1.5b
12,llama_attn,"['model.layers.6.self_attn.q_proj.weight', 'model.layers.6.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
13,llama_mlp,"['model.layers.6.mlp.gate_proj.weight', 'model.layers.6.mlp.up_proj.weight']",8960,variance,2,0.9997767857142857,1,2.0,7740,0.1361607142857143,8939,0.002343749999999978,8958,0.00022321428571425717,qwen2.5-1.5b
14,llama_attn,"['model.layers.7.self_attn.q_proj.weight', 'model.layers.7.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
15,llama_mlp,"['model.layers.7.mlp.gate_proj.weight', 'model.layers.7.mlp.up_proj.weight']",8960,variance,12,0.9986607142857142,6,64.0,7721,0.13828125000000002,8937,0.002566964285714235,8960,0.0,qwen2.5-1.5b
16,llama_attn,"['model.layers.8.self_attn.q_proj.weight', 'model.layers.8.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,2,0.0,2,0.0,qwen2.5-1.5b
17,llama_mlp,"['model.layers.8.mlp.gate_proj.weight', 'model.layers.8.mlp.up_proj.weight']",8960,variance,10,0.9988839285714286,5,32.0,7685,0.1422991071428571,8939,0.002343749999999978,8960,0.0,qwen2.5-1.5b
18,llama_attn,"['model.layers.9.self_attn.q_proj.weight', 'model.layers.9.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
19,llama_mlp,"['model.layers.9.mlp.gate_proj.weight', 'model.layers.9.mlp.up_proj.weight']",8960,variance,4,0.9995535714285714,2,4.0,7780,0.1316964285714286,8938,0.002455357142857162,8960,0.0,qwen2.5-1.5b
20,llama_attn,"['model.layers.10.self_attn.q_proj.weight', 'model.layers.10.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
21,llama_mlp,"['model.layers.10.mlp.gate_proj.weight', 'model.layers.10.mlp.up_proj.weight']",8960,variance,10,0.9988839285714286,5,32.0,7641,0.14720982142857142,8929,0.0034598214285713746,8960,0.0,qwen2.5-1.5b
22,llama_attn,"['model.layers.11.self_attn.q_proj.weight', 'model.layers.11.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
23,llama_mlp,"['model.layers.11.mlp.gate_proj.weight', 'model.layers.11.mlp.up_proj.weight']",8960,variance,4,0.9995535714285714,2,4.0,7224,0.19374999999999998,8918,0.004687499999999956,8960,0.0,qwen2.5-1.5b
24,llama_attn,"['model.layers.12.self_attn.q_proj.weight', 'model.layers.12.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
25,llama_mlp,"['model.layers.12.mlp.gate_proj.weight', 'model.layers.12.mlp.up_proj.weight']",8960,variance,6,0.9993303571428571,3,8.0,7462,0.16718750000000004,8927,0.003683035714285743,8960,0.0,qwen2.5-1.5b
26,llama_attn,"['model.layers.13.self_attn.q_proj.weight', 'model.layers.13.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
27,llama_mlp,"['model.layers.13.mlp.gate_proj.weight', 'model.layers.13.mlp.up_proj.weight']",8960,variance,10,0.9988839285714286,5,32.0,7482,0.16495535714285714,8921,0.004352678571428625,8960,0.0,qwen2.5-1.5b
28,llama_attn,"['model.layers.14.self_attn.q_proj.weight', 'model.layers.14.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
29,llama_mlp,"['model.layers.14.mlp.gate_proj.weight', 'model.layers.14.mlp.up_proj.weight']",8960,variance,10,0.9988839285714286,5,32.0,7560,0.15625,8932,0.0031250000000000444,8960,0.0,qwen2.5-1.5b
30,llama_attn,"['model.layers.15.self_attn.q_proj.weight', 'model.layers.15.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
31,llama_mlp,"['model.layers.15.mlp.gate_proj.weight', 'model.layers.15.mlp.up_proj.weight']",8960,variance,8,0.9991071428571429,4,16.0,7306,0.18459821428571432,8921,0.004352678571428625,8960,0.0,qwen2.5-1.5b
32,llama_attn,"['model.layers.16.self_attn.q_proj.weight', 'model.layers.16.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
33,llama_mlp,"['model.layers.16.mlp.gate_proj.weight', 'model.layers.16.mlp.up_proj.weight']",8960,variance,14,0.9984375,7,128.0,7510,0.1618303571428571,8936,0.002678571428571419,8960,0.0,qwen2.5-1.5b
34,llama_attn,"['model.layers.17.self_attn.q_proj.weight', 'model.layers.17.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
35,llama_mlp,"['model.layers.17.mlp.gate_proj.weight', 'model.layers.17.mlp.up_proj.weight']",8960,variance,16,0.9982142857142857,8,256.0,7434,0.17031249999999998,8922,0.004241071428571441,8960,0.0,qwen2.5-1.5b
36,llama_attn,"['model.layers.18.self_attn.q_proj.weight', 'model.layers.18.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
37,llama_mlp,"['model.layers.18.mlp.gate_proj.weight', 'model.layers.18.mlp.up_proj.weight']",8960,variance,0,1.0,0,1.0,7375,0.1768973214285714,8914,0.005133928571428581,8960,0.0,qwen2.5-1.5b
38,llama_attn,"['model.layers.19.self_attn.q_proj.weight', 'model.layers.19.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
39,llama_mlp,"['model.layers.19.mlp.gate_proj.weight', 'model.layers.19.mlp.up_proj.weight']",8960,variance,2,0.9997767857142857,1,2.0,7236,0.19241071428571432,8924,0.004017857142857184,8959,0.0001116071428571841,qwen2.5-1.5b
40,llama_attn,"['model.layers.20.self_attn.q_proj.weight', 'model.layers.20.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
41,llama_mlp,"['model.layers.20.mlp.gate_proj.weight', 'model.layers.20.mlp.up_proj.weight']",8960,variance,6,0.9993303571428571,3,8.0,7592,0.15267857142857144,8926,0.003794642857142816,8960,0.0,qwen2.5-1.5b
42,llama_attn,"['model.layers.21.self_attn.q_proj.weight', 'model.layers.21.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,2,0.0,2,0.0,qwen2.5-1.5b
43,llama_mlp,"['model.layers.21.mlp.gate_proj.weight', 'model.layers.21.mlp.up_proj.weight']",8960,variance,8,0.9991071428571429,4,16.0,7375,0.1768973214285714,8942,0.0020089285714285365,8960,0.0,qwen2.5-1.5b
44,llama_attn,"['model.layers.22.self_attn.q_proj.weight', 'model.layers.22.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
45,llama_mlp,"['model.layers.22.mlp.gate_proj.weight', 'model.layers.22.mlp.up_proj.weight']",8960,variance,4,0.9995535714285714,2,4.0,7378,0.17656249999999996,8946,0.0015625000000000222,8960,0.0,qwen2.5-1.5b
46,llama_attn,"['model.layers.23.self_attn.q_proj.weight', 'model.layers.23.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
47,llama_mlp,"['model.layers.23.mlp.gate_proj.weight', 'model.layers.23.mlp.up_proj.weight']",8960,variance,16,0.9982142857142857,8,256.0,7822,0.12700892857142854,8943,0.0018973214285714635,8958,0.00022321428571425717,qwen2.5-1.5b
48,llama_attn,"['model.layers.24.self_attn.q_proj.weight', 'model.layers.24.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
49,llama_mlp,"['model.layers.24.mlp.gate_proj.weight', 'model.layers.24.mlp.up_proj.weight']",8960,variance,6,0.9993303571428571,3,8.0,7945,0.11328125,8935,0.002790178571428603,8960,0.0,qwen2.5-1.5b
50,llama_attn,"['model.layers.25.self_attn.q_proj.weight', 'model.layers.25.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
51,llama_mlp,"['model.layers.25.mlp.gate_proj.weight', 'model.layers.25.mlp.up_proj.weight']",8960,variance,10,0.9988839285714286,5,32.0,8032,0.10357142857142854,8937,0.002566964285714235,8960,0.0,qwen2.5-1.5b
52,llama_attn,"['model.layers.26.self_attn.q_proj.weight', 'model.layers.26.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
53,llama_mlp,"['model.layers.26.mlp.gate_proj.weight', 'model.layers.26.mlp.up_proj.weight']",8960,variance,22,0.9975446428571428,11,2048.0,7996,0.10758928571428572,8935,0.002790178571428603,8958,0.00022321428571425717,qwen2.5-1.5b
54,llama_attn,"['model.layers.27.self_attn.q_proj.weight', 'model.layers.27.self_attn.k_proj.weight']",2,variance,0,1.0,0,1.0,0,1.0,0,1.0,2,0.0,qwen2.5-1.5b
55,llama_mlp,"['model.layers.27.mlp.gate_proj.weight', 'model.layers.27.mlp.up_proj.weight']",8960,variance,6,0.9993303571428571,3,8.0,7729,0.13738839285714288,8942,0.0020089285714285365,8959,0.0001116071428571841,qwen2.5-1.5b
