site_idx,site_kind,site_key,n_units,metric_name,ber,repeat_idx,model_name,method
11,llama_mlp,model.layers.5.mlp.gate_proj,8960,l1_norm,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
12,llama_attn,model.layers.6.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
13,llama_mlp,model.layers.6.mlp.gate_proj,8960,l1_norm,0.0017857142857142857,2,qwen2.5-1.5b,canonical_attack
14,llama_attn,model.layers.7.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
15,llama_mlp,model.layers.7.mlp.gate_proj,8960,l1_norm,0.002455357142857143,2,qwen2.5-1.5b,canonical_attack
16,llama_attn,model.layers.8.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
17,llama_mlp,model.layers.8.mlp.gate_proj,8960,l1_norm,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
18,llama_attn,model.layers.9.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
19,llama_mlp,model.layers.9.mlp.gate_proj,8960,l1_norm,0.0013392857142857143,2,qwen2.5-1.5b,canonical_attack
20,llama_attn,model.layers.10.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
21,llama_mlp,model.layers.10.mlp.gate_proj,8960,l1_norm,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
22,llama_attn,model.layers.11.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
23,llama_mlp,model.layers.11.mlp.gate_proj,8960,l1_norm,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
24,llama_attn,model.layers.12.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
25,llama_mlp,model.layers.12.mlp.gate_proj,8960,l1_norm,0.0015625,2,qwen2.5-1.5b,canonical_attack
26,llama_attn,model.layers.13.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
27,llama_mlp,model.layers.13.mlp.gate_proj,8960,l1_norm,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
28,llama_attn,model.layers.14.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
29,llama_mlp,model.layers.14.mlp.gate_proj,8960,l1_norm,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
30,llama_attn,model.layers.15.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
31,llama_mlp,model.layers.15.mlp.gate_proj,8960,l1_norm,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
32,llama_attn,model.layers.16.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
33,llama_mlp,model.layers.16.mlp.gate_proj,8960,l1_norm,0.0011160714285714285,2,qwen2.5-1.5b,canonical_attack
34,llama_attn,model.layers.17.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
35,llama_mlp,model.layers.17.mlp.gate_proj,8960,l1_norm,0.0002232142857142857,2,qwen2.5-1.5b,canonical_attack
36,llama_attn,model.layers.18.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
37,llama_mlp,model.layers.18.mlp.gate_proj,8960,l1_norm,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
38,llama_attn,model.layers.19.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
39,llama_mlp,model.layers.19.mlp.gate_proj,8960,l1_norm,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
40,llama_attn,model.layers.20.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
41,llama_mlp,model.layers.20.mlp.gate_proj,8960,l1_norm,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
42,llama_attn,model.layers.21.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
43,llama_mlp,model.layers.21.mlp.gate_proj,8960,l1_norm,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
44,llama_attn,model.layers.22.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
45,llama_mlp,model.layers.22.mlp.gate_proj,8960,l1_norm,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
46,llama_attn,model.layers.23.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
47,llama_mlp,model.layers.23.mlp.gate_proj,8960,l1_norm,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
48,llama_attn,model.layers.24.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
49,llama_mlp,model.layers.24.mlp.gate_proj,8960,l1_norm,0.0013392857142857143,2,qwen2.5-1.5b,canonical_attack
50,llama_attn,model.layers.25.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
51,llama_mlp,model.layers.25.mlp.gate_proj,8960,l1_norm,0.0017857142857142857,2,qwen2.5-1.5b,canonical_attack
52,llama_attn,model.layers.26.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
53,llama_mlp,model.layers.26.mlp.gate_proj,8960,l1_norm,0.0013392857142857143,2,qwen2.5-1.5b,canonical_attack
54,llama_attn,model.layers.27.self_attn.q_proj,2,l1_norm,0.0,2,qwen2.5-1.5b,canonical_attack
55,llama_mlp,model.layers.27.mlp.gate_proj,8960,l1_norm,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
-1,aggregate,all,-1,l1_norm,0.001020180444416106,2,qwen2.5-1.5b,canonical_attack
0,llama_attn,model.layers.0.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
1,llama_mlp,model.layers.0.mlp.gate_proj,8960,l2_norm,0.002455357142857143,2,qwen2.5-1.5b,canonical_attack
2,llama_attn,model.layers.1.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
3,llama_mlp,model.layers.1.mlp.gate_proj,8960,l2_norm,0.0015625,2,qwen2.5-1.5b,canonical_attack
4,llama_attn,model.layers.2.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
5,llama_mlp,model.layers.2.mlp.gate_proj,8960,l2_norm,0.0015625,2,qwen2.5-1.5b,canonical_attack
6,llama_attn,model.layers.3.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
7,llama_mlp,model.layers.3.mlp.gate_proj,8960,l2_norm,0.0011160714285714285,2,qwen2.5-1.5b,canonical_attack
8,llama_attn,model.layers.4.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
9,llama_mlp,model.layers.4.mlp.gate_proj,8960,l2_norm,0.0002232142857142857,2,qwen2.5-1.5b,canonical_attack
10,llama_attn,model.layers.5.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
11,llama_mlp,model.layers.5.mlp.gate_proj,8960,l2_norm,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
12,llama_attn,model.layers.6.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
13,llama_mlp,model.layers.6.mlp.gate_proj,8960,l2_norm,0.0011160714285714285,2,qwen2.5-1.5b,canonical_attack
14,llama_attn,model.layers.7.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
15,llama_mlp,model.layers.7.mlp.gate_proj,8960,l2_norm,0.0011160714285714285,2,qwen2.5-1.5b,canonical_attack
16,llama_attn,model.layers.8.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
17,llama_mlp,model.layers.8.mlp.gate_proj,8960,l2_norm,0.0013392857142857143,2,qwen2.5-1.5b,canonical_attack
18,llama_attn,model.layers.9.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
19,llama_mlp,model.layers.9.mlp.gate_proj,8960,l2_norm,0.0017857142857142857,2,qwen2.5-1.5b,canonical_attack
20,llama_attn,model.layers.10.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
21,llama_mlp,model.layers.10.mlp.gate_proj,8960,l2_norm,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
22,llama_attn,model.layers.11.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
23,llama_mlp,model.layers.11.mlp.gate_proj,8960,l2_norm,0.0011160714285714285,2,qwen2.5-1.5b,canonical_attack
24,llama_attn,model.layers.12.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
25,llama_mlp,model.layers.12.mlp.gate_proj,8960,l2_norm,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
26,llama_attn,model.layers.13.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
27,llama_mlp,model.layers.13.mlp.gate_proj,8960,l2_norm,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
28,llama_attn,model.layers.14.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
29,llama_mlp,model.layers.14.mlp.gate_proj,8960,l2_norm,0.0017857142857142857,2,qwen2.5-1.5b,canonical_attack
30,llama_attn,model.layers.15.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
31,llama_mlp,model.layers.15.mlp.gate_proj,8960,l2_norm,0.0002232142857142857,2,qwen2.5-1.5b,canonical_attack
32,llama_attn,model.layers.16.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
33,llama_mlp,model.layers.16.mlp.gate_proj,8960,l2_norm,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
34,llama_attn,model.layers.17.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
35,llama_mlp,model.layers.17.mlp.gate_proj,8960,l2_norm,0.0011160714285714285,2,qwen2.5-1.5b,canonical_attack
36,llama_attn,model.layers.18.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
37,llama_mlp,model.layers.18.mlp.gate_proj,8960,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
38,llama_attn,model.layers.19.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
39,llama_mlp,model.layers.19.mlp.gate_proj,8960,l2_norm,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
40,llama_attn,model.layers.20.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
41,llama_mlp,model.layers.20.mlp.gate_proj,8960,l2_norm,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
42,llama_attn,model.layers.21.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
43,llama_mlp,model.layers.21.mlp.gate_proj,8960,l2_norm,0.0013392857142857143,2,qwen2.5-1.5b,canonical_attack
44,llama_attn,model.layers.22.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
45,llama_mlp,model.layers.22.mlp.gate_proj,8960,l2_norm,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
46,llama_attn,model.layers.23.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
47,llama_mlp,model.layers.23.mlp.gate_proj,8960,l2_norm,0.0002232142857142857,2,qwen2.5-1.5b,canonical_attack
48,llama_attn,model.layers.24.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
49,llama_mlp,model.layers.24.mlp.gate_proj,8960,l2_norm,0.0015625,2,qwen2.5-1.5b,canonical_attack
50,llama_attn,model.layers.25.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
51,llama_mlp,model.layers.25.mlp.gate_proj,8960,l2_norm,0.002232142857142857,2,qwen2.5-1.5b,canonical_attack
52,llama_attn,model.layers.26.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
53,llama_mlp,model.layers.26.mlp.gate_proj,8960,l2_norm,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
54,llama_attn,model.layers.27.self_attn.q_proj,2,l2_norm,0.0,2,qwen2.5-1.5b,canonical_attack
55,llama_mlp,model.layers.27.mlp.gate_proj,8960,l2_norm,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
-1,aggregate,all,-1,l2_norm,0.0010361207638601077,2,qwen2.5-1.5b,canonical_attack
0,llama_attn,model.layers.0.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
1,llama_mlp,model.layers.0.mlp.gate_proj,8960,bias_value,0.0013392857142857143,2,qwen2.5-1.5b,canonical_attack
2,llama_attn,model.layers.1.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
3,llama_mlp,model.layers.1.mlp.gate_proj,8960,bias_value,0.0013392857142857143,2,qwen2.5-1.5b,canonical_attack
4,llama_attn,model.layers.2.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
5,llama_mlp,model.layers.2.mlp.gate_proj,8960,bias_value,0.002455357142857143,2,qwen2.5-1.5b,canonical_attack
6,llama_attn,model.layers.3.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
7,llama_mlp,model.layers.3.mlp.gate_proj,8960,bias_value,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
8,llama_attn,model.layers.4.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
9,llama_mlp,model.layers.4.mlp.gate_proj,8960,bias_value,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
10,llama_attn,model.layers.5.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
11,llama_mlp,model.layers.5.mlp.gate_proj,8960,bias_value,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
12,llama_attn,model.layers.6.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
13,llama_mlp,model.layers.6.mlp.gate_proj,8960,bias_value,0.0017857142857142857,2,qwen2.5-1.5b,canonical_attack
14,llama_attn,model.layers.7.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
15,llama_mlp,model.layers.7.mlp.gate_proj,8960,bias_value,0.002455357142857143,2,qwen2.5-1.5b,canonical_attack
16,llama_attn,model.layers.8.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
17,llama_mlp,model.layers.8.mlp.gate_proj,8960,bias_value,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
18,llama_attn,model.layers.9.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
19,llama_mlp,model.layers.9.mlp.gate_proj,8960,bias_value,0.0013392857142857143,2,qwen2.5-1.5b,canonical_attack
20,llama_attn,model.layers.10.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
21,llama_mlp,model.layers.10.mlp.gate_proj,8960,bias_value,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
22,llama_attn,model.layers.11.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
23,llama_mlp,model.layers.11.mlp.gate_proj,8960,bias_value,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
24,llama_attn,model.layers.12.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
25,llama_mlp,model.layers.12.mlp.gate_proj,8960,bias_value,0.0015625,2,qwen2.5-1.5b,canonical_attack
26,llama_attn,model.layers.13.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
27,llama_mlp,model.layers.13.mlp.gate_proj,8960,bias_value,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
28,llama_attn,model.layers.14.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
29,llama_mlp,model.layers.14.mlp.gate_proj,8960,bias_value,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
30,llama_attn,model.layers.15.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
31,llama_mlp,model.layers.15.mlp.gate_proj,8960,bias_value,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
32,llama_attn,model.layers.16.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
33,llama_mlp,model.layers.16.mlp.gate_proj,8960,bias_value,0.0011160714285714285,2,qwen2.5-1.5b,canonical_attack
34,llama_attn,model.layers.17.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
35,llama_mlp,model.layers.17.mlp.gate_proj,8960,bias_value,0.0002232142857142857,2,qwen2.5-1.5b,canonical_attack
36,llama_attn,model.layers.18.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
37,llama_mlp,model.layers.18.mlp.gate_proj,8960,bias_value,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
38,llama_attn,model.layers.19.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
39,llama_mlp,model.layers.19.mlp.gate_proj,8960,bias_value,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
40,llama_attn,model.layers.20.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
41,llama_mlp,model.layers.20.mlp.gate_proj,8960,bias_value,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
42,llama_attn,model.layers.21.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
43,llama_mlp,model.layers.21.mlp.gate_proj,8960,bias_value,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
44,llama_attn,model.layers.22.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
45,llama_mlp,model.layers.22.mlp.gate_proj,8960,bias_value,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
46,llama_attn,model.layers.23.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
47,llama_mlp,model.layers.23.mlp.gate_proj,8960,bias_value,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
48,llama_attn,model.layers.24.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
49,llama_mlp,model.layers.24.mlp.gate_proj,8960,bias_value,0.0013392857142857143,2,qwen2.5-1.5b,canonical_attack
50,llama_attn,model.layers.25.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
51,llama_mlp,model.layers.25.mlp.gate_proj,8960,bias_value,0.0017857142857142857,2,qwen2.5-1.5b,canonical_attack
52,llama_attn,model.layers.26.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
53,llama_mlp,model.layers.26.mlp.gate_proj,8960,bias_value,0.0013392857142857143,2,qwen2.5-1.5b,canonical_attack
54,llama_attn,model.layers.27.self_attn.q_proj,2,bias_value,0.0,2,qwen2.5-1.5b,canonical_attack
55,llama_mlp,model.layers.27.mlp.gate_proj,8960,bias_value,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
-1,aggregate,all,-1,bias_value,0.001020180444416106,2,qwen2.5-1.5b,canonical_attack
0,llama_attn,model.layers.0.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
1,llama_mlp,model.layers.0.mlp.gate_proj,8960,variance,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
2,llama_attn,model.layers.1.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
3,llama_mlp,model.layers.1.mlp.gate_proj,8960,variance,0.0015625,2,qwen2.5-1.5b,canonical_attack
4,llama_attn,model.layers.2.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
5,llama_mlp,model.layers.2.mlp.gate_proj,8960,variance,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
6,llama_attn,model.layers.3.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
7,llama_mlp,model.layers.3.mlp.gate_proj,8960,variance,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
8,llama_attn,model.layers.4.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
9,llama_mlp,model.layers.4.mlp.gate_proj,8960,variance,0.0002232142857142857,2,qwen2.5-1.5b,canonical_attack
10,llama_attn,model.layers.5.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
11,llama_mlp,model.layers.5.mlp.gate_proj,8960,variance,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
12,llama_attn,model.layers.6.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
13,llama_mlp,model.layers.6.mlp.gate_proj,8960,variance,0.0,2,qwen2.5-1.5b,canonical_attack
14,llama_attn,model.layers.7.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
15,llama_mlp,model.layers.7.mlp.gate_proj,8960,variance,0.0002232142857142857,2,qwen2.5-1.5b,canonical_attack
16,llama_attn,model.layers.8.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
17,llama_mlp,model.layers.8.mlp.gate_proj,8960,variance,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
18,llama_attn,model.layers.9.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
19,llama_mlp,model.layers.9.mlp.gate_proj,8960,variance,0.0002232142857142857,2,qwen2.5-1.5b,canonical_attack
20,llama_attn,model.layers.10.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
21,llama_mlp,model.layers.10.mlp.gate_proj,8960,variance,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
22,llama_attn,model.layers.11.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
23,llama_mlp,model.layers.11.mlp.gate_proj,8960,variance,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
24,llama_attn,model.layers.12.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
25,llama_mlp,model.layers.12.mlp.gate_proj,8960,variance,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
26,llama_attn,model.layers.13.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
27,llama_mlp,model.layers.13.mlp.gate_proj,8960,variance,0.0002232142857142857,2,qwen2.5-1.5b,canonical_attack
28,llama_attn,model.layers.14.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
29,llama_mlp,model.layers.14.mlp.gate_proj,8960,variance,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
30,llama_attn,model.layers.15.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
31,llama_mlp,model.layers.15.mlp.gate_proj,8960,variance,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
32,llama_attn,model.layers.16.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
33,llama_mlp,model.layers.16.mlp.gate_proj,8960,variance,0.0011160714285714285,2,qwen2.5-1.5b,canonical_attack
34,llama_attn,model.layers.17.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
35,llama_mlp,model.layers.17.mlp.gate_proj,8960,variance,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
36,llama_attn,model.layers.18.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
37,llama_mlp,model.layers.18.mlp.gate_proj,8960,variance,0.0,2,qwen2.5-1.5b,canonical_attack
38,llama_attn,model.layers.19.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
39,llama_mlp,model.layers.19.mlp.gate_proj,8960,variance,0.0,2,qwen2.5-1.5b,canonical_attack
40,llama_attn,model.layers.20.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
41,llama_mlp,model.layers.20.mlp.gate_proj,8960,variance,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
42,llama_attn,model.layers.21.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
43,llama_mlp,model.layers.21.mlp.gate_proj,8960,variance,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
44,llama_attn,model.layers.22.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
45,llama_mlp,model.layers.22.mlp.gate_proj,8960,variance,0.0002232142857142857,2,qwen2.5-1.5b,canonical_attack
46,llama_attn,model.layers.23.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
47,llama_mlp,model.layers.23.mlp.gate_proj,8960,variance,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
48,llama_attn,model.layers.24.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
49,llama_mlp,model.layers.24.mlp.gate_proj,8960,variance,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
50,llama_attn,model.layers.25.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
51,llama_mlp,model.layers.25.mlp.gate_proj,8960,variance,0.0008928571428571428,2,qwen2.5-1.5b,canonical_attack
52,llama_attn,model.layers.26.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
53,llama_mlp,model.layers.26.mlp.gate_proj,8960,variance,0.0006696428571428571,2,qwen2.5-1.5b,canonical_attack
54,llama_attn,model.layers.27.self_attn.q_proj,2,variance,0.0,2,qwen2.5-1.5b,canonical_attack
55,llama_mlp,model.layers.27.mlp.gate_proj,8960,variance,0.0004464285714285714,2,qwen2.5-1.5b,canonical_attack
-1,aggregate,all,-1,variance,0.000510090222208053,2,qwen2.5-1.5b,canonical_attack
0,llama_attn,model.layers.0.self_attn.q_proj,2,l1_norm,0.0,3,qwen2.5-1.5b,canonical_attack
1,llama_mlp,model.layers.0.mlp.gate_proj,8960,l1_norm,0.0013392857142857143,3,qwen2.5-1.5b,canonical_attack
2,llama_attn,model.layers.1.self_attn.q_proj,2,l1_norm,0.0,3,qwen2.5-1.5b,canonical_attack
3,llama_mlp,model.layers.1.mlp.gate_proj,8960,l1_norm,0.0017857142857142857,3,qwen2.5-1.5b,canonical_attack
4,llama_attn,model.layers.2.self_attn.q_proj,2,l1_norm,0.0,3,qwen2.5-1.5b,canonical_attack
5,llama_mlp,model.layers.2.mlp.gate_proj,8960,l1_norm,0.0026785714285714286,3,qwen2.5-1.5b,canonical_attack
6,llama_attn,model.layers.3.self_attn.q_proj,2,l1_norm,0.0,3,qwen2.5-1.5b,canonical_attack
7,llama_mlp,model.layers.3.mlp.gate_proj,8960,l1_norm,0.0011160714285714285,3,qwen2.5-1.5b,canonical_attack
8,llama_attn,model.layers.4.self_attn.q_proj,2,l1_norm,0.0,3,qwen2.5-1.5b,canonical_attack
9,llama_mlp,model.layers.4.mlp.gate_proj,8960,l1_norm,0.0008928571428571428,3,qwen2.5-1.5b,canonical_attack
10,llama_attn,model.layers.5.self_attn.q_proj,2,l1_norm,0.0,3,qwen2.5-1.5b,canonical_attack
11,llama_mlp,model.layers.5.mlp.gate_proj,8960,l1_norm,0.0008928571428571428,3,qwen2.5-1.5b,canonical_attack
12,llama_attn,model.layers.6.self_attn.q_proj,2,l1_norm,0.0,3,qwen2.5-1.5b,canonical_attack
